index,Rating,Id,Date,views,like,title,text
1370,5,KJ***예매자,2022.02.13,조회 39,"공감 1
공감하기",후유증,당분간 힘들겠죠 각종 라이선스 대작 뮤지컬들은 수없이 봐왔던 저인데 그런 저에게도 너무나 강렬했던 뮤지컬이었나 봅니다 빌리를 보낼 준비가 아직 안 된 것 같아요 온종일 장면과 노래 음악이 들리는 것 같네요 긴 기간 동안 너무나도 잘해온 퍼팩트 그 자체였던 3대 빌리 현준우진시훈 강혁네 명 모두의 미래를 진심으로 응원하겠습니다 지난 여름부터 오늘까지 제게 큰 감동과 가슴 벅찬 행복감을 줬던 뮤지컬 빌리 엘리어트 감사했습니다
1371,5,dudqja***예매자,2022.02.13,조회 14,"공감 0
공감하기",빌리 엘리어트 인생 뮤지컬..,막공이라 아쉽지만 진짜 인생 뮤지컬입니다 이건
1372,5,yeji6***예매자,2022.02.13,조회 10,"공감 0
공감하기",이 시대 최고의 뮤지컬,이 시대 최고의 뮤지컬
1373,5,didgustj***예매자,2022.02.13,조회 22,"공감 1
공감하기",첫 뮤지컬..... 아깝지 않다,항상 뮤지컬 티켓 값을 보몀서 가성비가 안 좋다는 생각했었던 사람이었습니다만 빌리 엘리어트를 보고 생각이 180도 바뀌었네요나다 움 배우의 마이클 연기가 특히 인상적이었습니다 오늘을 기점으로 다른 뮤지컬도 도전해보려고 합니다 좋은 경험하게 해주신 출연진 분들과 스탭 분들께 깊은 감사를 표합니다
1374,5,ykyj8***예매자,2022.02.13,조회 17,"공감 0
공감하기","그래, 안녕빌리.",모두들 행운을 빌어요
1375,5,yuris***예매자,2022.02.13,조회 16,"공감 0
공감하기",이 시대 최고의 뮤지컬이라는 수식어가 아깝지 않은 공연이었습니다.,이 시대 최고의 뮤지컬 이 수식어가 전혀 아깝지 않은 뮤지컬 3연 끝나기 전에 한 번은 봐야지 하고 생각하고 가볍게 보러 갔는데 생각보다 더 좋았습니다 아역 배우 아니아 역 배우라고 말하는 게 이상하네요한 명의 배우로서 이 극을 이끌어나가는 빌리는 그 작은 몸에서 어떻게 저런 열정을 뿜어낼 수 있을까 싶을 정도로 엄청난 에너지로 무대를 압도합니다 성인빌리와 함께 춤추는 모습과 공중에서 날아다니는 모습에 전율했어요 다시는 빌리로 이 친구를 만날 수 없게 된다는 것이 너무 아쉽더군 요순간이기에 아름다운 그 장면을 영원히 마음속에 새겨두고 싶었습니다 빌리는 더럼을 뒤로 하고 떠나지만 자신이 어디에서 왔는지 잊지 않은 채 어른이 되겠지요 윌킨슨 선생님의 말처럼 이전과는 전혀 다른 빌리가 될 거구 요성장이란 그렇게 한순간에 일어나는 것이니까요 그렇지만 그 아이가 처음 만난 춤에 대한 열정 열기에너지 그런 것들은 언제나 변하지 않고 동일하게 그 아이 안에서 빛날 거라고 생각하고 싶었습니다 내 마음속의 빌리는 어디 있는 지 자신에게 물어보는 하루를 가져보 려합니다 아쉽네요 다시 돌아오지 못할 그래서 아름다운 빌리 엘리어트 안녕
1376,5,prai***예매자,2022.02.13,조회 16,"공감 0
공감하기",시훈빌리 세미막공,211 시훈빌리의 세미막 공 관람날 역시 나처럼 똘망똘망 노래도 연기도 춤도 자신감 넘치는 시훈이를 보고 미소가 절로 나왔었습니다 그만큼 실력이 되니 가능한 이젠 남은 한 공한공이 눈물바다네요 오늘도 시훈빌리막공과 총 막 공연이 어보러 가려고 출발 중입니다 빌리들이 어제부터 순차적으로 막 공을 치르고 오늘 두 빌리의 막 공만 남아 있네요 마지막에 함께 할 수 있어 슬프지만 행복합니다 모든 빌리들 행운을 빌어 요&127808;
1379,3,witty***예매자,2022.02.13,조회 18,"공감 0
공감하기",재밌어요,음악도 좋긴 한데 무대가 훨씬 화려하네요 제 취향은 아니라서 다시 보진 않을 거 같아요
1380,5,tvxqs***예매자,2022.02.13,조회 10,"공감 0
공감하기",이 최뮤빌리 엘리어트,이 최뮤라는 말이 부족해요 3대 빌리들 너무너무 고맙고 모두들 행운을 빌어요
1381,5,ckro***예매자,2022.02.13,조회 12,"공감 0
공감하기",꾀꼬리시훈 빌리,우리 시훈이는 노래도 잘하고 표정도 너무 좋다 시훈이를 보고 있으면 행복해져 바르고 착한천사빌 리우리 또 보자 사랑해 영원히 &65039;
1382,5,ckro***예매자,2022.02.13,조회 15,"공감 0
공감하기",더 럼킹 카우진 빌리세미막,우진아너를 어떻게 보내니 정말 우진 빌리 진짜 너무 사랑해 &129402; 우진이는 최고 야멋진 우진이 앞으로 우진이가 어떤 공연을 하든 믿고 볼 수 있을 것 같아 넌 정말 나게 특별한 아이야&129354 ;&129648 ;사랑해 영원히 &65039;
1383,5,ckro***예매자,2022.02.13,조회 16,"공감 0
공감하기",레전드현준빌리 세미막,현준 아너 정말 너무 잘한 다시간이 지날수록 더 더 잘한다현준이는 정말 크게 될 아이야 대 배우 주현준 배우님 세미막공 찢어버렸고 오늘 막 공도 다치지 말고 잘하자 행운을 빈다 &127808 ;현준아 다시 또 무대에서 만나 자 사랑해 영원히 &65039;
1384,5,ckro***예매자,2022.02.13,조회 11,"공감 0
공감하기",세미막을 찢어놓은 시훈빌리,더럼 토끼더럼마을 천사시 훈빌리의 세미막 공정말 최고였어 시훈아 정말 잘한 다 너 우리시훈이는 언제나 어디서나 잘 할 거야 정말 고마워오늘 막 공도 다치지 말고 무사히 행운을 빌어 &127808 ;사랑해 영원히 &65039;
1385,5,ckro***예매자,2022.02.13,조회 13,"공감 0
공감하기","안녕, 강혁빌리",내 인생 첫 빌리 강혁아널 만나서 정말 행복했어 앞으로의 너의 길도 응원할 게 멋진 발레리노가 되어 다시 만나 자 사랑해 영원히 &65039;
1386,5,ckro***예매자,2022.02.13,조회 12,"공감 0
공감하기","안녕, 우진 빌리",우진아그동안 덕분에 너무 너무 행복했어 너를 어떻게 보낼까 너무 슬퍼서 눈물이 계속 났는데 너는 무대를 사랑하는 아이니까 우리 다시 무대에서 만나자 사랑해 영원히 &65039;
1387,5,loveyor***예매자,2022.02.13,조회 18,"공감 0
공감하기",모두가 예정한 이별을 할 수 있어서 감사합니다,무사히 홈 커밍 그리고 막공 날까지 올 수 있어 그저 다행이고 감사합니다 빌리팀 모두 이번 시즌 고생 많으셨어요 그리고 우진 아사랑해 영원히 &10084;&65039;
1388,5,ryd10***예매자,2022.02.13,조회 10,"공감 0
공감하기",이 최뮤,빌리는 이 시대 최고의 뮤지컬이 다강혁빌리 발레보러 갈 게야
1389,5,dooly***예매자,2022.02.13,조회 11,"공감 0
공감하기",최고의 뮤지컬,너무나도 행복했던 시간이었습니다
1390,5,park12***예매자,2022.02.13,조회 17,"공감 0
공감하기",이 시대 최고의 뮤지컬,후회하지 않으실 거예요…
1391,5,shsjs***예매자,2022.02.13,조회 7,"공감 0
공감하기",좋은 공연,배우들 연기와 춤 노래까지 완벽했던 공연
1392,5,cjwmari***예매자,2022.02.13,조회 9,"공감 0
공감하기",잊을 수 없는 공연,이 최뮤인 정합니다 최고였어요
1393,5,ara***예매자,2022.02.13,조회 15,"공감 1
공감하기",장꾸 같으면서도 씩씩하고 의젓한 강혁빌리 라이브 후기,볼 때마다 성장해 있어서 관극할 때마다 오늘은 어떤 모습일지 기대되던 강혁이 발레뿐만 아니라 대사톤도 생활 연기도 자연스럽게 처리하는 재능이 있는 친구인 데 빌리가 처음이자 마지막 뮤지컬이 된다니 뮤덕으로서는 아무래도 아쉬운 마음이 크네요 그래도 훌륭한 발레리노가 될 강혁빌리의 인생 2막도 응원합니다 덕분에 많이 울고 웃고 아주 행복한 6개월을 보냈어요
1396,5,ara***예매자,2022.02.13,조회 15,"공감 0
공감하기",잘가 우진 빌리,너덕분에 6개월간 많이 행복했어 너의 스트릿 일렉이 많이 그리울거야 꼭 멋진 뮤지컬 배우로 다른 작품에서 만날 수 있길 바래
1397,5,doomgang***예매자,2022.02.13,조회 12,"공감 0
공감하기",역시 최고의 뮤지컬,보고난 뒤로 내내 여운이 남아요
1398,5,junk1***예매자,2022.02.13,조회 10,"공감 0
공감하기",이 최뮤,또 언제 오나요
1399,5,okqoral***예매자,2022.02.12,조회 19,"공감 1
공감하기",강혁빌 리막공ㅠㅠ 라이브 후기,백조같이 아름답던 강혁빌리의 발레선 잊지 못할 거예요오늘 일렉 추면서 행복해하던 강혁이 모습 꼭 기억할 게 멋진 발레리노가 되길 강혁아행운을 빌어
1400,5,okqoral***예매자,2022.02.12,조회 20,"공감 0
공감하기",우진 빌리막 공ㅠㅠ 라이브 후기,정말 멋 있었던 우진 빌리막공우진 빌리만의 스트릿안무와 아크로바틱 절대 잊지 못할 거예요우진 빌리 행운을 빌어
1401,5,je1000***예매자,2022.02.12,조회 16,"공감 0
공감하기",친구의 표현대로 귀한 공연을 보고 왔습니다.,주인공인 빌리의 캐릭터가 어린 아이이기 때문에 배우들이 1년 전부터 뽑혀 준비를 하고 성장하기 때문에 그 후에는 다시 공연을 할 수 없는 공연이 우진 배우의 빌리는 이번 딱 한 번만 볼 수 있었기 때문에 무엇보다 값지고 귀한 공연을 볼 수 있었습니다 감사합니다
1402,1,je1000***예매자,2022.02.12,조회 36,"공감 0
공감하기",공공의 이익과 개인의 이익 사이의 갈등,빌리의 아버지가 빌리보다 분량이 적지만 그가 느끼는 갈등이 느껴졌고 그것이 단순히 그 아버지만의 고민이 아니라 삶을 살아가는 사람들이 모두 공감할 수 있는 갈등이었다
1403,5,irene4***예매자,2022.02.12,조회 15,"공감 0
공감하기",이 최뮤가지 ㅁㅏ….,이 최뮤맞습니다 빌리어떻게 보내죠 다양한 연령대의 배우들이 무대에서 작품을 만들어 나가는 모습이 볼 때마다 너무 찡하고 좋아요 그게 바로 빌리의 매력이겠죠 3대 빌리들 너무 수고했고 사랑해 &10084 ;&65039;
1404,5,prelude1***예매자,2022.02.12,조회 21,"공감 0
공감하기",멋진 공연감사합니다,좋은 작품 만들어 주신 배우님과 스탭님들께 감사드려요
