,Nouns
4117,수고
4119,출연
4123,명불허전
4125,그리드
4127,짱짱
4132,출연
4136,장기간
4137,다행
4138,자장가
4139,노래
4140,서울
4141,세미
4145,감정
4150,관객
4151,감사
4152,인사
4153,해주시
4159,넘버
4161,노래
4162,전율
4163,순간
4164,순간
4165,소름
4166,경이
4168,연기면
4169,아쉬움
4171,무대
4172,연기자
4173,호흡
4174,노력
4175,높이
4176,평가
4179,열연
4185,마음
4188,사람
4189,행복
4190,불행
4193,평가
4194,평가
4195,오해
4196,오해
4198,우린
4202,침묵
4204,번성
4207,줄거리
4208,고민
4213,주연
4215,처음
4217,기대
4220,역쉬
4222,주연
4223,노래
4224,감동
4225,여운
4227,감상
4230,취향
4231,포함
4232,먼저
4239,엊그제
4240,저녁
4242,기대
4243,실망
4244,내심
4245,마음
4247,스리
4248,면서
4250,입장
4254,무대
4255,장치
4257,흐름
4258,제때
4261,역쉬
4264,감동
4265,선물
4267,징때
4271,배려
4272,격려
4274,감흥
4275,물컹
4277,눈물
4279,간만
4281,가족
4282,연인
4287,간만
4289,강추
4290,친구
4291,친구
4294,동석
4296,나중
4298,수고
4299,지방
4302,감상
4304,작성
4305,바람
4306,출연
4309,열연
4310,크게
4313,커튼
4315,눈물
4317,김소현
4319,박수
4321,기회
4322,생기
4330,기회
4331,생기
4333,보시
4334,추천
4339,생각
4344,최고
4345,무대
4346,의상
4347,볼거리
4353,노래
4354,최고
4355,여자
4359,마리앙투아네트
4360,처음
4361,목소리
4362,내용
4363,뜬금
4364,자매
4365,설정
4367,열연
4370,앙상블
4372,무대
4375,의도
4377,의상
4378,무대
4379,볼거리
4380,가득
4381,손끝
4382,연기
4383,고수
4385,음악
4390,그동안
4391,수고
4393,술함
4394,상처
4395,마음
4399,각색
4402,신경
4408,기운
4409,기운
4410,쭉쭉
4416,사랑
4423,생각
4424,서울
4427,추후
4431,나은
4433,그간
4435,혼신
4436,다해
4437,연기
4439,스탭
4440,수고
4442,역사
4448,실망
4451,감동
4453,연기면
4454,연기
4455,노래
4456,노래
4459,부족함
4461,감동
4462,최고
4463,최고
