,Adjectives
2574,같다고
2575,확실해졌어요
2576,같은게
2578,미친듯이
2579,좋구요
2580,좋구요
2584,좋을
2586,아니라도
2588,행복해지고
2589,사랑스러운
2592,자랑스럽고
2593,추하는
2594,자세한
2595,좋아하는
2596,많았지만
2599,궁금해
2600,재밌는
2601,아쉬운
2607,강했던
2608,솔직한
2610,새로운
2612,짧았지만
2614,아쉽지만
2615,즐거운
2617,슬퍼질
2618,야한
2619,당당하고
2620,솔직한
2621,더해
2623,유쾌하고
2624,있다내
2625,좋아하는
2628,두근거리게
2630,변합니
2631,귀엽고
2632,사랑스럽고
2633,좋았던
2636,좋았던지라
2639,아쉽게도
2641,재미있을것
2643,멋지게
2646,바쁘게
2647,멋있고
2651,작았고
2652,같았다는
2653,만족했다
2654,아니여서
2656,아니겠지만
2658,있었고
2659,어려운
2660,무겁지
2661,유쾌하게
2662,가볍지
2665,왜소한
2666,괜찮을까
2670,뿌듯하면서
2672,행복했다
2674,좋겠다고
2675,없다고하셔서
2676,아쉬운
2678,있는데나를
2683,중요한
2684,충분해
2685,괜찮다는
2686,멋있었다
2688,아니라며
2689,당당하게
2691,당당하지
2694,당당한
2697,그러한
2704,민감한
2705,유쾌하게
2708,짧은게
2710,계셔에서
2711,가녀린
2712,슬기로운
2715,자연스러웠습니다
2717,없어도
2719,사랑스러운
2720,진정한
2724,많았지만
2725,꾸준히
2727,아쉬운
2730,좋겠다고
2732,당당하자
2734,재미있게
2735,발칙하게
2736,좋다고
2737,흔하지
2738,그러한
2739,많다
2741,특별함이
2744,평탄하기만
2745,험난함이
2747,변해가고
2748,편하게
2750,인하여
2751,불편하고
2754,수많은
2757,필요한지
2758,아찔할
2760,있으니까
2761,힘들게
2764,좋겠다
2765,힘들지도
2769,좋겠다
2770,놀라웠다
2771,아름답고
2773,행복한
2775,뻔하고
2776,다르지
2778,적절한
2779,계셔
2780,더했다
2781,그렇다지만
2782,지루할
2783,있겠지만
2785,지루할
2787,충분히
2790,진정한
2792,젊은
2793,수많은
2797,솔직한
2798,있다난
2799,슬퍼질
2800,야한
2802,없다고
2803,힘들고
2804,외로울
2805,굳세게
2807,야한
2808,사랑스럽다
2809,완벽하네요
2811,부드러운
2814,재밌는
2817,아쉽네요
2818,지루할
2822,예쁘고
2823,엉뚱하고
2826,소중하고
2827,행복했습니다
2830,많을
2832,아쉬워서
2833,야한
2835,강력한
2836,변하는
2837,힘든
2841,좋겠습니다
2844,당당하게
2845,부당한
2846,눈부시게
2847,훌륭한
2849,재밌고
2852,귀엽고
2853,무겁지
2854,행복한
2858,재밌어하는게
2859,생생하게
2860,있다한
2861,있어도
2862,없다는
2865,비슷하기도
2868,어떨까
2869,좋았던
2871,흥미로웠던
2873,더하니
2874,더할
2875,멋진
2877,깊었어요
2878,힘든
2879,같다는
2880,있었군요
2881,멋진
2883,재밌어요
2884,완벽한
2886,멋지고
2888,충분해
2889,괜찮아
2890,재미있어서
2891,궁금해졌어요
2894,씁쓸했던
2895,좋았는데
2896,어려운
2898,귀여운
2899,더한
2901,진지하게
2905,옳은
2906,변하길
2907,끊임없이
2910,필요한
2916,아니었나싶네요
2917,재밌고
2919,필요없는
2920,야해요
2921,재밌어요
2922,재밌고
2923,좋아하는
2924,달콤한
2926,다를
2927,없다는
2928,당당히
2929,멋져
2930,성장하는
2931,좋았어서
2935,재밌어요
2942,있구요
2943,재밌는
2944,지루하나
2947,즐겁게
2949,괜찮다고
2951,유쾌하게
2952,즐겁게
2953,민감한
2954,민감한
2956,속상할꺼라
2957,재미있어요
2958,낮았다면
2959,있었을텐데
2961,씁쓸합니다
2962,좋은데
2968,담백하고
2969,가볍게
2970,꾸준히
2974,아까울
2975,훌륭했고
2977,입니다만
2978,좋겠습니다
2981,커다란
2982,낡아
2984,새로운
2985,아름다웠던
2986,벅차올랐던
2988,활발한
2990,드럽게
2991,좋았지
2992,좋았지만
2993,재밌어서
2994,재밌어요
2996,편안하게
2997,가득한
2998,귀여워용
3001,신선하고
3004,멋있어요
3005,잘생겼어요
3009,귀엽다
3011,시끄럽게
