,Adjectives
2624,다양한
2625,다양한
2629,그리워요
2630,지겨울까
2632,아쉬운
2634,있는데요
2635,아쉬
2636,있었으나
2637,완벽하게
2639,아쉽습니다
2640,원하던
2642,힘들었는데
2644,기쁘게
2646,깊은
2647,싫은
2648,속상함이
2649,훌륭하였고
2650,아름다웠으며
2651,완벽한
2654,없었기에
2655,아쉽고
2656,그랬는데요
2657,완벽하게
2658,부족한것이
2659,완벽했다고
2661,힘들었어요
2662,보석같은
2663,마땅하겠지만
2664,특별히
2665,있지를
2667,싫어서
2668,같이울고
2669,있는것
2671,시원한
2672,아닌지
2673,힘들었거든요
2674,수많은
2678,아름다운
2679,있을수
2680,있을까요
2681,아름답다는게
2682,아닙니다
2683,아름답지만
2684,아름다운
2686,강한
2687,완벽하게
2688,마땅한
2689,화려하게
2690,수많은
2692,행복하게
2693,행복했어요
2695,좋았던
2699,도도하고
2700,꼿꼿한
2703,기대합니다
2704,없는것
2707,좋다고
2709,좋더라구요
2714,신선하더라구요
2715,좋았구요
2716,기대하
2718,좋겠지만
2720,재미있었어요
2721,아쉽긴
2723,다름없는데
2724,실망할수도
2725,있을줄
2726,반해서
2729,그러지지
2730,아쉬웠어요
2731,화려한
2732,대단했어요
2735,대단하네요
2736,불타는
2737,흠잡을
2743,훌륭했고
2747,미친
2748,끝내줬던
2749,많았던
2751,서투른
2755,훌륭한
2756,틀림없다고
2757,강력하게
2762,멋지시고
2764,궁금했는데요
2768,아쉽습니다
2770,있으시다면
2771,좋아해
2773,음산하고
2774,강렬한
2775,대단했습니다
2777,좋았답니다
2778,완벽하시고
2779,나쁘지
2780,무서운
2781,흥분해서는
2782,미친듯이
2783,없어도
2784,안남았는데
2787,미치는
2788,그러다
2790,가깝구나
2791,작았는데
