,Nouns
3261,넘버
3262,연기
3264,생각
3266,쿠로
3267,저택
3270,감동
3272,농구
3273,소재
3275,연기
3276,몰입
3279,바닷가
3281,농구
3283,이야기
3285,사실
3287,상처
3288,치유
3290,가슴
3292,기억
3294,이야기
3298,친구
3299,수현
3300,상태
3301,우정
3303,농구
3304,판이
3306,에너지
3308,호루라기
3309,종우
3310,다인
3311,위로
3312,눈물
3314,가슴속
3315,생채기
3320,해소
3323,시즌
3326,시즌
3334,에너지
3338,롱런
3339,뉴캐
3340,여름
3341,힐링
3344,전리
3346,주위
3347,추천
3352,예매
3359,수현
3360,정인
3361,내용
3364,추천
3365,그대로
3367,임규
3371,노래
3374,연기
3376,몸짱
3381,함박
3382,웃음
3385,시국
3387,마스크
3388,어쩌면
3389,다행
3391,수도
3392,스크
3394,함박
3395,웃음
3397,여름
3401,자꾸
3408,마지막
3409,건강
3411,손수건
3415,초연
3417,시즌
3418,사연
3420,가슴
3421,해지
3422,작품
3423,재밋어용
3424,후반
3426,갈수록
3427,애드립
3429,김대현
3430,대박
3431,전설
3432,리틀
3433,농구단
3434,봤슺니다
3435,넘버
3437,연기
3438,감동
3439,추천
3440,웃기
3441,기도
3443,전설
3444,리틀
3445,농구단
3448,전체
3449,캐스팅
3451,에너지
3452,작품
3453,전리
3456,최고
3457,연출
3458,넘버
3459,연기
3461,진섭
3465,매력
3472,위로
3473,감동
3474,전설
3475,리틀
3476,농구단
3477,추천
3479,수현
3480,임진
3482,마흔
3483,수현
3485,연기
3486,내용
3487,눈물
3488,아주
3489,좔좔
3490,감동
3492,전설
3493,리틀
3494,농구단
3495,손수건
3496,필수
3498,전설
3499,리틀
3500,농구단
3501,모로
3503,점도
3504,작품
3505,불구
3507,시즌
3510,매력
3511,오래오래
3512,전리
3514,응원
3516,시작
3518,에너지
3519,작품
3524,친구
3525,무대
3526,전설
3527,리틀
3528,농구단
3532,여름
3534,힐링
3536,최고
3539,연안
3541,아무
3542,생각
3545,최고
3548,전리
3550,생각
3555,울면
3558,넘버
3561,연기력
3563,수현
3565,라이브
3568,친구
3569,사비
3571,주변인
3573,섭수
3578,느낌
3579,보신
3583,생각
3585,눙물
3586,웃음
3587,영업
3589,세용
3590,전리
3592,남녀
3593,노소
3594,누가
3595,엄지
3599,열연
3600,최고
3603,농구
3605,순간
3607,상태
3608,티켓
3609,수도
3610,대학로
3612,세상
3615,졸음
3617,피곤
3619,집중빡되
3621,진심
3622,캐릭터
3628,인생
3629,일부분
3630,몰입
3633,지다
